#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
1891096372746167, 0, 0.3224830, 0.7585548, -0.0794922, 1.8407222, 8.1623763, -1.6816031
1891096382709167, 0, 0.4480105, 0.6287790, -0.1912392, 1.6600479, 7.7065741, -2.2685326
1891096392671167, 0, 0.4793815, 0.2364197, -0.2687838, 1.4322217, 7.1079689, -3.0454170
1891096402634167, 0, 0.4507685, -0.2182716, -0.3063999, 1.0126442, 6.6812064, -3.3139586
1891096412596167, 0, 0.4320481, -0.5032839, -0.3249637, 0.4558022, 6.2780946, -3.1983989
1891096422559167, 0, 0.4132763, -0.6816182, -0.2836679, 0.0335303, 5.5720129, -2.8967761
1891096432522167, 0, 0.3692606, -0.7830780, -0.2007856, -0.0865201, 4.8032117, -3.1790891
1891096442484167, 0, 0.3659420, -0.7120038, -0.1507544, 0.0663121, 4.0101608, -3.1322365
1891096452447167, 0, 0.4122054, -0.5919275, -0.1307106, 0.2838098, 3.4006284, -2.5816814
1891096462409167, 0, 0.4686356, -0.4882783, -0.1253119, 0.4108955, 3.2100746, -2.6232948
1891096472372167, 0, 0.4844458, -0.4215893, -0.1242434, 0.3619473, 3.3117133, -2.9285101
1891096482334167, 0, 0.4171850, -0.3348310, -0.1384269, 0.2531236, 3.3666490, -3.4251773
1891096492297167, 0, 0.2475097, -0.2023302, -0.1436261, 0.1752855, 3.3558714, -3.9573207
1891096502259167, 0, -0.0020610, -0.0509516, -0.1335626, -0.0630190, 3.3974849, -4.4385699
1891096512222167, 0, -0.3933555, -0.1696242, -0.3100764, -0.3387456, 3.5308575, -5.2419493
1891096522184167, 0, -0.8468799, -0.5070395, -0.4206143, -0.3897894, 3.6911742, -6.8070946
1891096532147167, 0, -1.2417183, -0.7745221, -0.4560402, -0.5433701, 3.9327718, -7.0425549
1891096542109167, 0, -1.4877688, -0.8252319, -0.3949987, -0.8237370, 4.3536964, -6.2721071
1891096552072167, 0, -1.5536597, -0.7094030, -0.2905985, -0.7210506, 4.5770320, -5.2223401
1891096562034167, 0, -1.4356878, -0.5195670, -0.1937186, -0.3471281, 5.0308882, -4.1691302
1891096571997167, 0, -1.1633815, -0.2984687, -0.1407704, 0.1413062, 5.7722964, -3.2602203
1891096581959167, 0, -0.8233104, -0.0721578, -0.1368772, 0.4715195, 6.6895889, -2.7273285
1891096591922167, 0, -0.5062664, 0.1430184, -0.1415254, 0.5957611, 7.5453593, -2.7619066
1891096601884167, 0, -0.2799486, 0.3323534, -0.1070556, 0.5201683, 8.1339354, -3.5597475
1891096611847167, 0, -0.1955301, 0.5080717, -0.0653910, 0.5396278, 8.6826942, -4.8280600
1891096621809167, 0, -0.2789443, 0.5774921, -0.0545834, 0.7342232, 9.5592714, -6.5556175
1891096631772167, 0, -0.4935538, 0.3718990, -0.0814174, 0.9205856, 10.0988992, -7.9812529
1891096641734167, 0, -0.6798864, 0.0858507, -0.1404088, 1.0660831, 10.3505260, -8.0884300
1891096651697167, 0, -0.7145045, -0.0644277, -0.2149475, 0.9949809, 10.7001988, -6.8829868
1891096661660167, 0, -0.6250601, 0.0514525, -0.3000722, 0.8403525, 11.0603499, -5.8288788
1891096671622167, 0, -0.5645425, 0.1646127, -0.3517444, 0.5119354, 11.3532907, -5.6961049
1891096681585167, 0, -0.5757661, 0.1292208, -0.3656030, -0.0157173, 11.2324919, -5.6971527
1891096691547167, 0, -0.6076788, 0.0618916, -0.3532017, -0.4942722, 11.2723091, -5.2464400
1891096701510167, 0, -0.5973795, 0.0800131, -0.3303603, -0.9196875, 11.7508640, -4.3367816
1891096711472167, 0, -0.4780033, 0.2075859, -0.2810234, -1.6161891, 12.3297102, -3.4688864
1891096721435167, 0, -0.1579633, 0.7380197, -0.2089556, -2.4031027, 13.2778386, -4.1409888
1891096731397167, 0, -0.1020254, 0.8374296, -0.0685783, -3.0205687, 14.7160478, -7.1934412
1891096741360167, 0, -0.3916511, 0.2536978, 0.1839437, -2.9045599, 13.5414404, -7.8408449
1891096751322167, 0, -0.5350067, 0.0638248, 0.4005306, -2.1871019, 12.0939505, -6.1496617
1891096761285167, 0, -0.4378668, 0.1209083, 0.4715212, -1.0711725, 12.9176875, -4.4750940
1891096771247167, 0, -0.2108204, 0.1244295, 0.3648097, 0.3104544, 13.4496812, -3.2340248
1891096781210167, 0, 0.0792077, 0.2023462, 0.1535722, 1.1220667, 13.7987553, -2.0905527
1891096791172167, 0, 0.3749925, 0.3861741, -0.0157574, 1.0554552, 14.1535176, -1.8714084
1891096801135167, 0, 0.5587829, 0.2721452, -0.0943246, 0.2944377, 14.0220909, -2.8874954
1891096811097167, 0, 0.6631671, 0.0355516, -0.1548346, -0.4923262, 13.3245415, -3.9209464
1891096821060167, 0, 0.7372213, -0.1204862, -0.2189068, -1.1898756, 13.2444580, -4.7267207
1891096831022167, 0, 0.7405524, -0.2818346, -0.2541058, -1.6631914, 12.8025769, -5.3462823
1891096840985167, 0, 0.6465766, -0.3631428, -0.2825944, -1.8649718, 11.8159785, -5.6390735
1891096850947167, 0, 0.4851789, -0.3037103, -0.3011478, -1.9112256, 11.0257718, -5.5290523
1891096860910167, 0, 0.2896047, -0.1201043, -0.3080835, -1.9182610, 10.4554578, -5.3407439
1891096870872167, 0, 0.0957984, 0.0928005, -0.2976556, -2.0986359, 10.0322878, -5.2476375
1891096880835167, 0, -0.0714734, 0.2147805, -0.2489656, -2.5908124, 9.6552219, -5.0263976
1891096890797167, 0, -0.2025611, 0.2217010, -0.1829807, -3.1772928, 9.3694661, -4.7951285
1891096900760167, 0, -0.2915559, 0.1725342, -0.1103489, -3.5741176, 9.1760683, -4.5530818
1891096910723167, 0, -0.3478048, 0.1098858, -0.0175971, -3.7501515, 8.8684579, -4.1357497
1891096920685167, 0, -0.3618285, 0.0905110, 0.1047586, -3.7356317, 8.5060616, -3.5648369
1891096930648167, 0, -0.2998783, 0.1121116, 0.2560384, -3.5929784, 8.3280817, -2.8262727
1891096940610167, 0, -0.1918813, 0.1341525, 0.3755124, -2.9885353, 7.8791652, -2.1989273
1891096950573167, 0, -0.0756519, 0.1892748, 0.4458819, -2.2397923, 7.2575079, -1.9074834
1891096960535167, 0, 0.0321127, 0.2227079, 0.5089391, -1.7458195, 6.7446744, -1.7199234
1891096970498167, 0, 0.1262389, 0.1932547, 0.5660003, -1.3385165, 6.0212288, -1.7275575
1891096980460167, 0, 0.2014319, 0.1239323, 0.5785113, -0.9744736, 5.3956796, -1.8420694
1891096990423167, 0, 0.2425218, 0.0551123, 0.5584593, -0.6930588, 4.9728090, -2.0932471
1891097000385167, 0, 0.2441764, 0.0223743, 0.5200821, -0.5388794, 4.5629613, -2.3312521
1891097010348167, 0, 0.1969221, 0.0549314, 0.4606358, -0.3564088, 4.1414378, -2.4798930
1891097020310167, 0, 0.1014800, 0.1877760, 0.3832592, -0.0473016, 3.8056860, -2.7030789
1891097030273167, 0, -0.0101919, 0.3396164, 0.3397203, 0.0052391, 3.6519557, -2.9255164
1891097040235167, 0, -0.0851730, 0.4805008, 0.3441268, -0.2209406, 3.4063165, -3.0177246
1891097050198167, 0, -0.0746133, 0.6019253, 0.3709703, -0.3637436, 3.3407529, -2.7875034
1891097060160167, 0, -0.0049487, 0.6627069, 0.4205877, -0.4260141, 3.5378929, -2.3962170
1891097070123167, 0, 0.0827854, 0.5871607, 0.5071900, -0.4772076, 3.7140765, -2.4752527
1891097080085167, 0, 0.1617008, 0.4217928, 0.6009969, -0.4363426, 4.0131546, -2.8412416
1891097090048167, 0, 0.2169390, 0.2941427, 0.6648718, -0.1959425, 4.6562173, -3.0698163
1891097100010167, 0, 0.2333422, 0.2638087, 0.6664395, 0.2401007, 5.6360797, -3.2483949
1891097109973167, 0, 0.1954672, 0.2978154, 0.5940309, 0.7824229, 6.6427364, -3.4352065
1891097119935167, 0, 0.0867977, 0.3521208, 0.4589873, 1.3241464, 7.6151143, -3.7100349
1891097129898167, 0, -0.0751978, 0.3335071, 0.3036171, 1.5546671, 8.2168629, -3.9474413
1891097139860167, 0, -0.2441791, 0.2120462, 0.1651772, 1.4367123, 8.5151926, -4.2171803
1891097149823167, 0, -0.3925366, 0.0194770, 0.0703122, 1.0615924, 8.8088818, -4.3044489
1891097159785167, 0, -0.4894954, -0.1432962, 0.0093256, 0.8812175, 9.1322095, -3.9639070
1891097169748167, 0, -0.5556033, -0.1817022, -0.0324906, 0.8843610, 9.3681189, -3.9341190
1891097179711167, 0, -0.6388372, -0.1361198, -0.0632192, 1.0178833, 9.7013260, -4.5696973
1891097189673167, 0, -0.7191145, -0.1118842, -0.0935712, 1.2531940, 10.0506995, -5.0425639
1891097199635792, 0, -0.7122193, -0.1825424, -0.1317532, 1.3698015, 10.1952988, -4.6749284
1891097209597792, 0, -0.5756612, -0.3138690, -0.1800672, 1.2972025, 10.1153650, -3.9182520
1891097219560792, 0, -0.3495130, -0.4392394, -0.2509790, 1.2238550, 10.4279150, -3.6119888
1891097229522792, 0, -0.1066029, -0.5705183, -0.3306653, 1.1371852, 11.0778635, -3.5886374
1891097239485792, 0, 0.0991332, -0.7090358, -0.4013085, 1.0382410, 11.3731993, -3.4938844
1891097249447792, 0, 0.2621594, -0.7460793, -0.4775074, 0.8382568, 11.6321608, -3.3190480
1891097259410792, 0, 0.3978619, -0.6946323, -0.5325617, 0.3402425, 12.1135597, -3.2368689
1891097269372792, 0, 0.4896432, -0.6379022, -0.5286553, -0.4093987, 12.7221941, -3.2216006
1891097279335792, 0, 0.5302729, -0.5988251, -0.4785229, -0.9433383, 13.2519424, -3.3343163
1891097289297792, 0, 0.5097711, -0.5300455, -0.4075630, -1.0273137, 13.5164424, -3.2915053
1891097299260792, 0, 0.4538048, -0.2936513, -0.3363261, -0.9280701, 13.6739149, -3.3901501
1891097309222792, 0, 0.2823023, 0.1077502, -0.2469930, -0.7617659, 14.0057748, -5.6085370
1891097319185792, 0, -0.0600226, 0.0296570, -0.1353003, -0.3802094, 14.1330103, -7.6055342
1891097329147792, 0, -0.2660626, -0.0951433, -0.0685415, 0.3399431, 13.1215636, -5.9278230
1891097339110792, 0, -0.2236634, -0.0004623, -0.0228004, 0.7135661, 12.3954236, -4.1381447
1891097349072792, 0, -0.0395288, -0.0422574, 0.1005327, 0.4739145, 12.3789578, -3.8580771
1891097359035792, 0, 0.2073111, -0.2406696, 0.2308268, 0.5525011, 12.1586160, -3.9242395
1891097368997792, 0, 0.4854711, -0.5559687, 0.2996288, 1.2277469, 11.6212335, -3.6687209
1891097378960792, 0, 0.8205588, -0.8679050, 0.3060084, 1.8268011, 10.9760751, -3.2620166
1891097388922792, 0, 1.1579688, -1.0755253, 0.2453006, 2.1664449, 10.6683151, -3.5200800
1891097398885792, 0, 1.3655236, -1.1606879, 0.1237488, 2.4113356, 10.6406227, -4.7172903
1891097408847792, 0, 1.3193710, -1.1210954, -0.0350480, 2.4089406, 10.4457280, -6.4388603
1891097418810792, 0, 0.9999272, -1.0714840, -0.1993206, 2.1450394, 10.0400716, -8.1152243
1891097428772792, 0, 0.5165720, -1.0307797, -0.3311849, 1.5064673, 9.4809842, -9.0257808
1891097438735792, 0, -0.0014964, -0.8850808, -0.3879017, 0.4899312, 9.2094489, -8.9310278
1891097448697792, 0, -0.4495608, -0.5803561, -0.3473164, -0.6185138, 9.4615247, -8.0629829
1891097458660792, 0, -0.7339501, -0.2133552, -0.2276300, -1.5563136, 9.7210849, -6.9436107
1891097468623792, 0, -0.8563581, 0.1131649, -0.0652075, -2.0630099, 9.6992303, -5.8959393
1891097478585792, 0, -0.8753462, 0.2930052, 0.0993370, -1.9504440, 9.5004437, -5.2132091
1891097488548792, 0, -0.7961313, 0.2964399, 0.2135338, -1.2915143, 9.2667796, -4.7205835
1891097498510792, 0, -0.6143862, 0.1625407, 0.2660391, -0.5210664, 9.0651489, -4.0504271
1891097508473792, 0, -0.3489841, -0.0016408, 0.2276995, 0.2854564, 8.8756430, -3.2217503
1891097518435792, 0, -0.0646757, -0.1453218, 0.1094764, 0.9665401, 8.6636838, -2.6000931
1891097528398792, 0, 0.1621295, -0.2779051, -0.0430196, 1.2178674, 8.2456032, -2.4155269
1891097538360792, 0, 0.2985931, -0.3737909, -0.1723513, 0.9397458, 7.7700421, -2.4405249
1891097548323792, 0, 0.3549677, -0.4022154, -0.2290790, 0.3456313, 7.2064641, -2.4701633
1891097558285792, 0, 0.3585326, -0.3608378, -0.1995525, -0.4146378, 6.4517336, -2.4295976
1891097568248792, 0, 0.3272319, -0.2495313, -0.1079416, -0.9610016, 5.8279807, -2.3712190
1891097578210792, 0, 0.2738883, -0.0850845, -0.0143957, -1.0487192, 5.6128780, -2.3041585
1891097588173792, 0, 0.2070317, 0.1091529, 0.0394941, -0.8175998, 5.5685701, -2.4177722
1891097598135792, 0, 0.1343256, 0.2700437, 0.0696180, -0.6562354, 5.2850597, -2.6147626
1891097608098792, 0, 0.0604892, 0.3889339, 0.1005753, -0.6468050, 4.7946794, -2.8014244
1891097618060792, 0, -0.0003691, 0.4641642, 0.1384838, -0.7797285, 4.3045985, -3.0067973
1891097628023792, 0, -0.0270164, 0.4583737, 0.1595524, -0.9069640, 4.0372545, -3.2174094
1891097637985792, 0, -0.0295547, 0.4007107, 0.1542740, -0.9680370, 3.9817200, -3.3585658
1891097647948792, 0, -0.0275027, 0.3081610, 0.1581859, -1.0252180, 4.0240819, -3.4545163
1891097657910792, 0, -0.0256625, 0.2208490, 0.2021539, -1.0714719, 4.0335123, -3.5295103
1891097667873792, 0, -0.0395461, 0.2098600, 0.2622226, -0.9593550, 4.1697290, -3.5401382
1891097677835792, 0, -0.0750276, 0.2515388, 0.2938447, -0.6553372, 4.4893144, -3.5787579
1891097687798792, 0, -0.1295148, 0.2614580, 0.2868264, -0.2903961, 4.8621890, -3.8884639
1891097697760792, 0, -0.2066400, 0.2254201, 0.2413950, -0.0230521, 5.3426898, -4.3090892
1891097707723792, 0, -0.3037298, 0.2293948, 0.1591119, 0.0405656, 5.8736357, -4.5526328
1891097717685792, 0, -0.4239998, 0.3188430, 0.0624506, 0.0220042, 6.3358745, -4.6672943
1891097727648792, 0, -0.5458996, 0.4513941, -0.0286636, 0.0032932, 6.6566574, -4.6801675
1891097737610792, 0, -0.6281558, 0.5327875, -0.0790599, -0.1712439, 6.7343459, -4.7271698
1891097747573792, 0, -0.6601140, 0.5461059, -0.0750628, -0.4755611, 6.7728159, -4.6994774
1891097757535792, 0, -0.6337450, 0.5077735, -0.0449619, -0.6029462, 6.9690578, -4.6726831
1891097767498792, 0, -0.5734864, 0.4780787, -0.0180935, -0.3511697, 7.5932597, -5.0606763
1891097777461792, 0, -0.5695873, 0.4098115, -0.0141369, 0.0552351, 8.4846561, -5.6696100
1891097787423792, 0, -0.6167612, 0.3677061, -0.0290660, 0.4559518, 9.0807166, -5.8011864
1891097797386792, 0, -0.6628531, 0.3774866, -0.0351013, 0.6376740, 9.3194701, -5.4778587
1891097807348792, 0, -0.6757047, 0.4898051, -0.0412968, 0.8186476, 9.7881454, -5.2476375
1891097817311792, 0, -0.6671261, 0.6203125, -0.0589485, 0.9059161, 10.7232509, -5.6001544
1891097827273792, 0, -0.6882380, 0.5971260, -0.0621105, 0.7617659, 11.4697485, -5.7832237
1891097837236792, 0, -0.7051382, 0.5221508, -0.0684217, 0.6209088, 11.6876953, -5.1489926
1891097847198792, 0, -0.6759441, 0.4893050, -0.0763768, 0.4237688, 11.9445612, -4.1734712
1891097857161792, 0, -0.6024877, 0.4843230, -0.0682848, 0.0158670, 12.3419847, -3.4045203
1891097867123792, 0, -0.4956862, 0.5448686, -0.0338320, -0.4819977, 12.6319318, -2.8337572
1891097877086792, 0, -0.2725815, 0.9856620, 0.0142271, -0.9077124, 13.0033095, -3.5058595
1891097887048792, 0, -0.4194473, 1.1647463, 0.0924562, -1.0850935, 14.0816670, -7.0436028
1891097897011792, 0, -0.8877991, 0.7206069, 0.2531785, -0.6944060, 13.7474121, -8.0644798
1891097906973792, 0, -1.0648046, 0.5812205, 0.3459025, 0.1561253, 12.2526205, -5.4218752
1891097916936792, 0, -0.9465665, 0.6046968, 0.3705679, 0.9484277, 12.0929027, -3.0225146
1891097926898792, 0, -0.6632520, 0.5518424, 0.3614487, 1.3290862, 12.5058939, -1.5606546
1891097936861792, 0, -0.3355508, 0.4890285, 0.2763525, 1.5913408, 12.8197911, -0.3764671
1891097946823792, 0, 0.0384821, 0.4919138, 0.1505248, 1.6106506, 12.8654462, 0.2140549
1891097956786792, 0, 0.3659290, 0.4938209, 0.0603552, 1.0535092, 13.2046408, -0.4267625
1891097966748792, 0, 0.5567008, 0.3975218, 0.0777374, 0.3336562, 13.2002998, -1.9790346
1891097976711792, 0, 0.5712395, 0.2988764, 0.1503112, 0.1965413, 12.6211542, -3.8065842
1891097986673792, 0, 0.4103276, 0.1938137, 0.1880184, 0.9642947, 12.1637054, -5.2015334
1891097996636792, 0, 0.2001421, 0.0482152, 0.1354361, 2.0264859, 11.7457745, -5.6378760
1891098006598792, 0, 0.0502009, -0.0745288, -0.0152506, 2.7553203, 11.3464050, -5.2907478
1891098016561792, 0, -0.0372337, -0.1951264, -0.2120894, 2.8071126, 11.2302466, -4.9352371
1891098026523792, 0, -0.1188252, -0.2761480, -0.3971750, 2.2290147, 11.2582384, -4.7672864
1891098036486792, 0, -0.2152313, -0.2810868, -0.5331467, 1.4438974, 11.2934152, -4.5228447
1891098046448792, 0, -0.3154189, -0.2444247, -0.5840136, 0.6098318, 11.1607910, -4.2707689
1891098056411792, 0, -0.3862457, -0.1992047, -0.5486764, -0.3188370, 11.0428363, -3.9667511
1891098066373792, 0, -0.4170731, -0.1534465, -0.4680660, -1.0672806, 10.9802664, -3.4461337
1891098076336792, 0, -0.4035091, -0.1480606, -0.3827146, -1.4626085, 10.9455386, -2.9048593
1891098086298792, 0, -0.3597073, -0.1740442, -0.3108354, -1.5696359, 10.8847650, -2.4740552
1891098096261792, 0, -0.3120410, -0.1587039, -0.2547897, -1.3883629, 10.6506519, -2.0595671
1891098106224792, 0, -0.2727516, -0.0943965, -0.2001595, -1.1843372, 10.1638641, -1.8082397
1891098116186792, 0, -0.2486114, -0.0690294, -0.1453889, -1.0991643, 9.4176659, -1.7170793
1891098126149792, 0, -0.2109455, -0.1073912, -0.1052958, -0.9581575, 8.5159410, -1.6055612
1891098136111792, 0, -0.1434634, -0.1852167, -0.0920695, -0.7081773, 7.5926610, -1.4539265
1891098146074792, 0, -0.0471041, -0.1982287, -0.0994326, -0.4252657, 6.8746042, -1.1400293
1891098156036792, 0, 0.0614298, -0.1764560, -0.0990422, -0.3628455, 6.1942690, -0.8273296
1891098165999792, 0, 0.1577502, -0.1707787, -0.0763331, -0.5360353, 5.5268069, -0.8641530
1891098175961792, 0, 0.2251010, -0.2030495, -0.0281467, -0.8443941, 5.0241522, -1.1543994
1891098185924792, 0, 0.2771866, -0.2461813, 0.0421216, -1.0834470, 4.6692403, -1.4611116
1891098195886917, 0, 0.3087051, -0.2366783, 0.1193355, -1.1076965, 4.5405080, -1.5913408
1891098205849917, 0, 0.3121645, -0.1730373, 0.1814473, -0.8623567, 4.4964995, -1.6170872
1891098215811917, 0, 0.2985734, -0.1042891, 0.2145243, -0.5542973, 4.4854225, -1.6878900
1891098225774917, 0, 0.2658471, -0.0251251, 0.2146335, -0.2838098, 4.5604166, -1.7649797
1891098235736917, 0, 0.2196546, 0.0728913, 0.1698977, -0.0290396, 4.7336064, -1.7765057
1891098245699917, 0, 0.1787804, 0.1770549, 0.1020766, 0.0468526, 5.0025970, -1.8115329
1891098255661917, 0, 0.1390788, 0.2553796, 0.0572819, -0.1710942, 5.1611174, -1.7866846
1891098265624917, 0, 0.0953830, 0.3184214, 0.0321473, -0.4650829, 5.2292258, -1.7926721
1891098275586917, 0, 0.0584609, 0.3949987, 0.0286186, -0.7562274, 5.4239708, -1.7688716
1891098285549917, 0, 0.0400356, 0.4595748, 0.0288972, -0.8958870, 5.7338264, -1.8827847
1891098295511917, 0, 0.0250028, 0.5117131, 0.0165028, -0.9440868, 6.2948598, -2.2017714
1891098305474917, 0, 0.0062305, 0.5368568, 0.0010083, -1.0630893, 6.7514104, -2.4285498
1891098315436917, 0, -0.0132394, 0.5529729, 0.0094550, -1.2229568, 6.9626212, -2.4535478
1891098325399917, 0, -0.0295901, 0.6133471, 0.0342387, -1.2410692, 7.1597612, -2.6586214
1891098335361917, 0, -0.0701985, 0.7096376, 0.0475704, -0.9560619, 7.6404117, -3.4727783
1891098345324917, 0, -0.1770272, 0.7520096, 0.0447675, -0.5932164, 8.2767384, -4.6631030
1891098355286917, 0, -0.3357335, 0.6994151, 0.0479928, -0.2971321, 8.5693799, -5.2762280
1891098365249917, 0, -0.4605753, 0.6333420, 0.0427722, 0.0112267, 8.5509682, -4.8972162
1891098375211917, 0, -0.4997989, 0.5451201, 0.0006549, 0.5051994, 8.7906198, -4.4352768
1891098385174917, 0, -0.4649072, 0.4204948, -0.1058926, 0.9346564, 9.6127103, -4.3307941
1891098395136917, 0, -0.4275260, 0.2831798, -0.2473062, 0.8657996, 10.8109685, -4.4271936
1891098405099917, 0, -0.4209430, 0.1611673, -0.3428620, 0.2136058, 11.5951877, -4.2140369
1891098415061917, 0, -0.4044905, 0.0844936, -0.3319127, -0.7087761, 11.9283948, -3.7923637
1891098425024917, 0, -0.3751249, -0.0029468, -0.2353342, -1.0339000, 12.3735690, -3.6298018
1891098434986917, 0, -0.3411072, -0.1660657, -0.1720043, -0.4980144, 13.2953522, -3.6702177
1891098444949917, 0, -0.2764180, -0.3126120, -0.1913218, 0.1368155, 14.4166704, -3.1781909
1891098454911917, 0, -0.1377147, -0.1665964, -0.2406376, 0.2342628, 15.4118010, -2.4207660
1891098464874917, 0, -0.1561659, 0.2485408, -0.2619549, -0.0013472, 16.5937431, -4.5023373
1891098474837917, 0, -0.5687976, -0.0390393, -0.1374132, 0.0610730, 16.7078059, -7.0745883
1891098484799917, 0, -0.8280489, -0.0953571, 0.0180187, 0.4584966, 14.2900337, -4.5165578
1891098494762917, 0, -0.8170312, 0.3059146, 0.1530878, 0.8375084, 13.6749628, -2.3592439
1891098504724917, 0, -0.6874031, 0.3719568, 0.3730439, 0.7623647, 14.0309225, -2.7952872
1891098514687917, 0, -0.4346021, 0.1672313, 0.5776902, 0.7192543, 13.5658397, -2.4553441
1891098524649917, 0, -0.0756897, -0.1219643, 0.6926110, 1.1165282, 13.1479088, -1.0445279
1891098534612917, 0, 0.3473383, -0.4476502, 0.6945623, 1.6995657, 12.9795090, 0.0148192
1891098544574917, 0, 0.7770596, -0.7381241, 0.5646527, 2.5101302, 12.9711264, 0.1528322
1891098554537917, 0, 1.0781670, -0.9511160, 0.2965462, 3.3892520, 13.2267947, -0.8795709
1891098564499917, 0, 1.1930565, -1.0950083, -0.0275392, 3.8603224, 13.0964159, -2.4906706
1891098574462917, 0, 1.1071498, -1.2449676, -0.2730752, 3.4834062, 11.8592386, -4.1197330
1891098584424917, 0, 0.8670787, -1.3508363, -0.3673000, 2.6343718, 10.5418282, -5.4337006
1891098594387917, 0, 0.5846930, -1.1852689, -0.3361791, 1.8808388, 9.7935342, -5.2923944
1891098604349917, 0, 0.3274609, -0.7935205, -0.2907810, 1.3704002, 9.5255914, -4.2013133
1891098614312917, 0, 0.0871898, -0.3956693, -0.2698011, 1.0026151, 9.6249847, -3.6621346
1891098624274917, 0, -0.1354430, -0.1295977, -0.2659672, 0.6625223, 9.7484779, -3.6992574
1891098634237917, 0, -0.3323748, -0.0454988, -0.2634490, 0.3068619, 9.6875546, -3.9574704
1891098644199917, 0, -0.4513659, -0.1052529, -0.2332119, -0.0989442, 9.5978911, -3.9944435
1891098654162917, 0, -0.4419305, -0.1809743, -0.1624906, -0.4291576, 9.5067307, -3.3061748
1891098664124917, 0, -0.3136011, -0.2052261, -0.0643971, -0.5972580, 9.3136322, -2.2600003
1891098674087917, 0, -0.1093004, -0.1860737, 0.0502517, -0.6276448, 9.1072115, -1.4135106
1891098684049917, 0, 0.0940016, -0.1502460, 0.1672396, -0.4285588, 8.8626201, -1.1017090
1891098694012917, 0, 0.2453711, -0.1580309, 0.2288012, 0.1501378, 8.6177293, -1.1871812
1891098703974917, 0, 0.3461878, -0.2295613, 0.2191574, 0.7458989, 8.3394580, -1.4085709
1891098713937917, 0, 0.4136606, -0.3506512, 0.1744134, 1.1469150, 7.8486287, -1.5070660
